"station_id","is_renting","is_returning","num_docks_available","num_docks_disabled","num_bikes_available","num_bikes_disabled","num_ebikes_available","last_updated"
"102",1,1,11,0,12,0,1,2022-12-04 22:47:02
"103",1,1,33,0,6,0,1,2022-12-04 22:47:02
"104",1,1,9,0,16,0,0,2022-12-04 22:47:02
"105",1,1,9,0,15,0,0,2022-12-04 22:47:02
"101",1,1,20,0,10,1,0,2022-12-04 22:48:02
"102",1,1,11,0,12,0,1,2022-12-04 22:48:02
"103",1,1,33,0,6,0,1,2022-12-04 22:48:02
"104",1,1,9,0,16,0,0,2022-12-04 22:48:02
"105",1,1,9,0,15,0,0,2022-12-04 22:48:02
"101",1,1,20,0,10,1,0,2022-12-04 22:49:02
"102",1,1,11,0,12,0,1,2022-12-04 22:49:02
"103",1,1,33,0,6,0,1,2022-12-04 22:49:02
"104",1,1,9,0,16,0,0,2022-12-04 22:49:02
"105",1,1,9,0,15,0,0,2022-12-04 22:49:02
"101",1,1,20,0,10,1,0,2022-12-04 22:50:02
"102",1,1,11,0,12,0,1,2022-12-04 22:50:02
"103",1,1,33,0,6,0,1,2022-12-04 22:50:02
"104",1,1,9,0,16,0,0,2022-12-04 22:50:02
"105",1,1,9,0,15,0,0,2022-12-04 22:50:02
"101",1,1,20,0,10,1,0,2022-12-04 22:51:01
"102",1,1,11,0,12,0,1,2022-12-04 22:51:01
"103",1,1,33,0,6,0,1,2022-12-04 22:51:01
"104",1,1,9,0,16,0,0,2022-12-04 22:51:01
"105",1,1,9,0,15,0,0,2022-12-04 22:51:01
"101",1,1,20,0,10,1,0,2022-12-04 22:51:58
"102",1,1,11,0,12,0,1,2022-12-04 22:51:58
"103",1,1,33,0,6,0,1,2022-12-04 22:51:58
"104",1,1,9,0,16,0,0,2022-12-04 22:51:58
"105",1,1,9,0,15,0,0,2022-12-04 22:51:58
"101",1,1,20,0,10,1,0,2022-12-04 22:53:02
"102",1,1,11,0,12,0,1,2022-12-04 22:53:02
"103",1,1,33,0,6,0,1,2022-12-04 22:53:02
"104",1,1,9,0,16,0,0,2022-12-04 22:53:02
"105",1,1,9,0,15,0,0,2022-12-04 22:53:02
"101",1,1,20,0,10,1,0,2022-12-04 22:54:02
"102",1,1,11,0,12,0,1,2022-12-04 22:54:02
"103",1,1,33,0,6,0,1,2022-12-04 22:54:02
"104",1,1,9,0,16,0,0,2022-12-04 22:54:02
"105",1,1,9,0,15,0,0,2022-12-04 22:54:02
"101",1,1,20,0,10,1,0,2022-12-04 22:55:01
"102",1,1,11,0,12,0,1,2022-12-04 22:55:01
"103",1,1,33,0,6,0,1,2022-12-04 22:55:01
"104",1,1,9,0,16,0,0,2022-12-04 22:55:01
"105",1,1,9,0,15,0,0,2022-12-04 22:55:01
"101",1,1,20,0,10,1,0,2022-12-04 22:56:01
"102",1,1,11,0,12,0,1,2022-12-04 22:56:01
"103",1,1,33,0,6,0,1,2022-12-04 22:56:01
"104",1,1,9,0,16,0,0,2022-12-04 22:56:01
"105",1,1,9,0,15,0,0,2022-12-04 22:56:01
"101",1,1,20,0,10,1,0,2022-12-04 22:57:03
"102",1,1,11,0,12,0,1,2022-12-04 22:57:03
"103",1,1,33,0,6,0,1,2022-12-04 22:57:03
"104",1,1,9,0,16,0,0,2022-12-04 22:57:03
"105",1,1,9,0,15,0,0,2022-12-04 22:57:03
"101",1,1,20,0,10,1,0,2022-12-04 22:58:02
"102",1,1,11,0,12,0,1,2022-12-04 22:58:02
"103",1,1,33,0,6,0,1,2022-12-04 22:58:02
"104",1,1,9,0,16,0,0,2022-12-04 22:58:02
"105",1,1,9,0,15,0,0,2022-12-04 22:58:02
"101",1,1,20,0,10,1,0,2022-12-04 22:59:02
"102",1,1,11,0,12,0,1,2022-12-04 22:59:02
"103",1,1,33,0,6,0,1,2022-12-04 22:59:02
"104",1,1,9,0,16,0,0,2022-12-04 22:59:02
"105",1,1,9,0,15,0,0,2022-12-04 22:59:02
"101",1,1,20,0,10,1,0,2022-12-04 23:00:01
"102",1,1,11,0,12,0,1,2022-12-04 23:00:01
"103",1,1,33,0,6,0,1,2022-12-04 23:00:01
"104",1,1,9,0,16,0,0,2022-12-04 23:00:01
"105",1,1,9,0,15,0,0,2022-12-04 23:00:01
"101",1,1,20,0,10,1,0,2022-12-04 23:01:01
"102",1,1,11,0,12,0,1,2022-12-04 23:01:01
"103",1,1,33,0,6,0,1,2022-12-04 23:01:01
"104",1,1,9,0,16,0,0,2022-12-04 23:01:01
"105",1,1,9,0,15,0,0,2022-12-04 23:01:01
"101",1,1,20,0,10,1,0,2022-12-04 23:02:02
"102",1,1,11,0,12,0,1,2022-12-04 23:02:02
"103",1,1,33,0,6,0,1,2022-12-04 23:02:02
"104",1,1,9,0,16,0,0,2022-12-04 23:02:02
"105",1,1,9,0,15,0,0,2022-12-04 23:02:02
"101",1,1,20,0,10,1,0,2022-12-04 23:03:02
"102",1,1,11,0,12,0,1,2022-12-04 23:03:02
"103",1,1,33,0,6,0,1,2022-12-04 23:03:02
"104",1,1,9,0,16,0,0,2022-12-04 23:03:02
"105",1,1,9,0,15,0,0,2022-12-04 23:03:02
"101",1,1,20,0,10,1,0,2022-12-04 23:04:02
"102",1,1,11,0,12,0,1,2022-12-04 23:04:02
"103",1,1,33,0,6,0,1,2022-12-04 23:04:02
"104",1,1,9,0,16,0,0,2022-12-04 23:04:02
"105",1,1,9,0,15,0,0,2022-12-04 23:04:02
"101",1,1,20,0,10,1,0,2022-12-04 23:05:01
"102",1,1,11,0,12,0,1,2022-12-04 23:05:01
"103",1,1,33,0,6,0,1,2022-12-04 23:05:01
"104",1,1,9,0,16,0,0,2022-12-04 23:05:01
"105",1,1,9,0,15,0,0,2022-12-04 23:05:01
"101",1,1,20,0,10,1,0,2022-12-04 23:06:01
"102",1,1,11,0,12,0,1,2022-12-04 23:06:01
"103",1,1,33,0,6,0,1,2022-12-04 23:06:01
"104",1,1,9,0,16,0,0,2022-12-04 23:06:01
"105",1,1,9,0,15,0,0,2022-12-04 23:06:01
"101",1,1,20,0,10,1,0,2022-12-04 23:07:02
"102",1,1,11,0,12,0,1,2022-12-04 23:07:02
"103",1,1,33,0,6,0,1,2022-12-04 23:07:02
"104",1,1,9,0,16,0,0,2022-12-04 23:07:02
"105",1,1,9,0,15,0,0,2022-12-04 23:07:02
"101",1,1,20,0,10,1,0,2022-12-04 23:08:02
"102",1,1,11,0,12,0,1,2022-12-04 23:08:02
"103",1,1,33,0,6,0,1,2022-12-04 23:08:02
"104",1,1,9,0,16,0,0,2022-12-04 23:08:02
"105",1,1,9,0,15,0,0,2022-12-04 23:08:02
"101",1,1,20,0,10,1,0,2022-12-04 23:09:02
"102",1,1,11,0,12,0,1,2022-12-04 23:09:02
"103",1,1,33,0,6,0,1,2022-12-04 23:09:02
"104",1,1,9,0,16,0,0,2022-12-04 23:09:02
"105",1,1,9,0,15,0,0,2022-12-04 23:09:02
"101",1,1,20,0,10,1,0,2022-12-04 23:10:01
"102",1,1,11,0,12,0,1,2022-12-04 23:10:01
"103",1,1,33,0,6,0,1,2022-12-04 23:10:01
"104",1,1,9,0,16,0,0,2022-12-04 23:10:01
"105",1,1,9,0,15,0,0,2022-12-04 23:10:01
"101",1,1,20,0,10,1,0,2022-12-04 23:11:01
"102",1,1,11,0,12,0,1,2022-12-04 23:11:01
"103",1,1,33,0,6,0,1,2022-12-04 23:11:01
"104",1,1,9,0,16,0,0,2022-12-04 23:11:01
"105",1,1,9,0,15,0,0,2022-12-04 23:11:01
"101",1,1,20,0,10,1,0,2022-12-04 23:12:02
"102",1,1,11,0,12,0,1,2022-12-04 23:12:02
"103",1,1,33,0,6,0,1,2022-12-04 23:12:02
"104",1,1,9,0,16,0,0,2022-12-04 23:12:02
"105",1,1,9,0,15,0,0,2022-12-04 23:12:02
"101",1,1,20,0,10,1,0,2022-12-04 23:13:02
"102",1,1,11,0,12,0,1,2022-12-04 23:13:02
"103",1,1,33,0,6,0,1,2022-12-04 23:13:02
"104",1,1,9,0,16,0,0,2022-12-04 23:13:02
"105",1,1,9,0,15,0,0,2022-12-04 23:13:02
"101",1,1,20,0,10,1,0,2022-12-04 23:14:02
"102",1,1,11,0,12,0,1,2022-12-04 23:14:02
"103",1,1,33,0,6,0,1,2022-12-04 23:14:02
"104",1,1,9,0,16,0,0,2022-12-04 23:14:02
"105",1,1,9,0,15,0,0,2022-12-04 23:14:02
"101",1,1,20,0,10,1,0,2022-12-04 23:15:01
"102",1,1,11,0,12,0,1,2022-12-04 23:15:01
"103",1,1,33,0,6,0,1,2022-12-04 23:15:01
"104",1,1,9,0,16,0,0,2022-12-04 23:15:01
"105",1,1,9,0,15,0,0,2022-12-04 23:15:01
"101",1,1,20,0,10,1,0,2022-12-04 23:16:01
"102",1,1,11,0,12,0,1,2022-12-04 23:16:01
"103",1,1,33,0,6,0,1,2022-12-04 23:16:01
"104",1,1,9,0,16,0,0,2022-12-04 23:16:01
"105",1,1,9,0,15,0,0,2022-12-04 23:16:01
"101",1,1,20,0,10,1,0,2022-12-04 23:17:02
"102",1,1,11,0,12,0,1,2022-12-04 23:17:02
"103",1,1,33,0,6,0,1,2022-12-04 23:17:02
"104",1,1,9,0,16,0,0,2022-12-04 23:17:02
"105",1,1,9,0,15,0,0,2022-12-04 23:17:02
"101",1,1,20,0,10,1,0,2022-12-04 23:18:02
"102",1,1,11,0,12,0,1,2022-12-04 23:18:02
"103",1,1,33,0,6,0,1,2022-12-04 23:18:02
"104",1,1,9,0,16,0,0,2022-12-04 23:18:02
"105",1,1,9,0,15,0,0,2022-12-04 23:18:02
"101",1,1,20,0,10,1,0,2022-12-04 23:19:04
"102",1,1,11,0,12,0,1,2022-12-04 23:19:04
"103",1,1,33,0,6,0,1,2022-12-04 23:19:04
"104",1,1,9,0,16,0,0,2022-12-04 23:19:04
"105",1,1,9,0,15,0,0,2022-12-04 23:19:04
"101",1,1,20,0,10,1,0,2022-12-04 23:20:01
"102",1,1,11,0,12,0,1,2022-12-04 23:20:01
"103",1,1,33,0,6,0,1,2022-12-04 23:20:01
"104",1,1,9,0,16,0,0,2022-12-04 23:20:01
"105",1,1,9,0,15,0,0,2022-12-04 23:20:01
"101",1,1,19,0,11,1,0,2022-12-04 23:21:01
"102",1,1,11,0,12,0,1,2022-12-04 23:21:01
"103",1,1,33,0,6,0,1,2022-12-04 23:21:01
"104",1,1,9,0,16,0,0,2022-12-04 23:21:01
"105",1,1,9,0,15,0,0,2022-12-04 23:21:01
"101",1,1,19,0,11,1,0,2022-12-04 23:22:02
"102",1,1,11,0,12,0,1,2022-12-04 23:22:02
"103",1,1,33,0,6,0,1,2022-12-04 23:22:02
"104",1,1,9,0,16,0,0,2022-12-04 23:22:02
"105",1,1,9,0,15,0,0,2022-12-04 23:22:02
"101",1,1,19,0,11,1,0,2022-12-04 23:23:02
"102",1,1,11,0,12,0,1,2022-12-04 23:23:02
"103",1,1,33,0,6,0,1,2022-12-04 23:23:02
"104",1,1,9,0,16,0,0,2022-12-04 23:23:02
"105",1,1,9,0,15,0,0,2022-12-04 23:23:02
"101",1,1,19,0,11,1,0,2022-12-04 23:24:02
"102",1,1,11,0,12,0,1,2022-12-04 23:24:02
"103",1,1,33,0,6,0,1,2022-12-04 23:24:02
"104",1,1,9,0,16,0,0,2022-12-04 23:24:02
"105",1,1,9,0,15,0,0,2022-12-04 23:24:02
"101",1,1,19,0,11,1,0,2022-12-04 23:25:01
"102",1,1,11,0,12,0,1,2022-12-04 23:25:01
"103",1,1,33,0,6,0,1,2022-12-04 23:25:01
"104",1,1,9,0,16,0,0,2022-12-04 23:25:01
"105",1,1,9,0,15,0,0,2022-12-04 23:25:01
"101",1,1,19,0,11,1,0,2022-12-04 23:26:01
"102",1,1,11,0,12,0,1,2022-12-04 23:26:01
"103",1,1,33,0,6,0,1,2022-12-04 23:26:01
"104",1,1,9,0,16,0,0,2022-12-04 23:26:01
"105",1,1,9,0,15,0,0,2022-12-04 23:26:01
"101",1,1,19,0,11,1,0,2022-12-04 23:27:02
"102",1,1,11,0,12,0,1,2022-12-04 23:27:02
"103",1,1,33,0,6,0,1,2022-12-04 23:27:02
"104",1,1,9,0,16,0,0,2022-12-04 23:27:02
"105",1,1,9,0,15,0,0,2022-12-04 23:27:02
"101",1,1,19,0,11,1,0,2022-12-04 23:28:02
"102",1,1,11,0,12,0,1,2022-12-04 23:28:02
"103",1,1,33,0,6,0,1,2022-12-04 23:28:02
"104",1,1,9,0,16,0,0,2022-12-04 23:28:02
"105",1,1,9,0,15,0,0,2022-12-04 23:28:02
"101",1,1,19,0,11,1,0,2022-12-04 23:29:04
"102",1,1,11,0,12,0,1,2022-12-04 23:29:04
"103",1,1,33,0,6,0,1,2022-12-04 23:29:04
"104",1,1,9,0,16,0,0,2022-12-04 23:29:04
"105",1,1,9,0,15,0,0,2022-12-04 23:29:04
"101",1,1,19,0,11,1,0,2022-12-04 23:29:57
"102",1,1,11,0,12,0,1,2022-12-04 23:29:57
"103",1,1,33,0,6,0,1,2022-12-04 23:29:57
"104",1,1,9,0,16,0,0,2022-12-04 23:29:57
"105",1,1,9,0,15,0,0,2022-12-04 23:29:57
"101",1,1,19,0,11,1,0,2022-12-04 23:31:02
"102",1,1,11,0,12,0,1,2022-12-04 23:31:02
"103",1,1,33,0,6,0,1,2022-12-04 23:31:02
"104",1,1,9,0,16,0,0,2022-12-04 23:31:02
"105",1,1,9,0,15,0,0,2022-12-04 23:31:02
"101",1,1,19,0,11,1,0,2022-12-04 23:32:02
"102",1,1,11,0,12,0,1,2022-12-04 23:32:02
"103",1,1,33,0,6,0,1,2022-12-04 23:32:02
"104",1,1,9,0,16,0,0,2022-12-04 23:32:02
"105",1,1,9,0,15,0,0,2022-12-04 23:32:02
"101",1,1,19,0,11,1,0,2022-12-04 23:33:04
"102",1,1,11,0,12,0,1,2022-12-04 23:33:04
"103",1,1,33,0,6,0,1,2022-12-04 23:33:04
"104",1,1,9,0,16,0,0,2022-12-04 23:33:04
"105",1,1,9,0,15,0,0,2022-12-04 23:33:04
"101",1,1,19,0,11,1,0,2022-12-04 23:34:06
"102",1,1,11,0,12,0,1,2022-12-04 23:34:06
"103",1,1,33,0,6,0,1,2022-12-04 23:34:06
"104",1,1,9,0,16,0,0,2022-12-04 23:34:06
"105",1,1,9,0,15,0,0,2022-12-04 23:34:06
"101",1,1,19,0,11,1,0,2022-12-04 23:35:01
"102",1,1,11,0,12,0,1,2022-12-04 23:35:01
"103",1,1,33,0,6,0,1,2022-12-04 23:35:01
"104",1,1,9,0,16,0,0,2022-12-04 23:35:01
"105",1,1,9,0,15,0,0,2022-12-04 23:35:01
"101",1,1,19,0,11,1,0,2022-12-04 23:36:01
"102",1,1,11,0,12,0,1,2022-12-04 23:36:01
"103",1,1,33,0,6,0,1,2022-12-04 23:36:01
"104",1,1,9,0,16,0,0,2022-12-04 23:36:01
"105",1,1,9,0,15,0,0,2022-12-04 23:36:01
"101",1,1,19,0,11,1,0,2022-12-04 23:37:02
"102",1,1,11,0,12,0,1,2022-12-04 23:37:02
"103",1,1,33,0,6,0,1,2022-12-04 23:37:02
"104",1,1,9,0,16,0,0,2022-12-04 23:37:02
"105",1,1,9,0,15,0,0,2022-12-04 23:37:02
"101",1,1,19,0,11,1,0,2022-12-04 23:38:02
"102",1,1,11,0,12,0,1,2022-12-04 23:38:02
"103",1,1,33,0,6,0,1,2022-12-04 23:38:02
"104",1,1,9,0,16,0,0,2022-12-04 23:38:02
"105",1,1,9,0,15,0,0,2022-12-04 23:38:02
"101",1,1,19,0,11,1,0,2022-12-04 23:39:02
"102",1,1,11,0,12,0,1,2022-12-04 23:39:02
"103",1,1,33,0,6,0,1,2022-12-04 23:39:02
"104",1,1,9,0,16,0,0,2022-12-04 23:39:02
"105",1,1,9,0,15,0,0,2022-12-04 23:39:02
"101",1,1,19,0,11,1,0,2022-12-04 23:40:01
"102",1,1,11,0,12,0,1,2022-12-04 23:40:01
"103",1,1,33,0,6,0,1,2022-12-04 23:40:01
"104",1,1,9,0,16,0,0,2022-12-04 23:40:01
"105",1,1,9,0,15,0,0,2022-12-04 23:40:01
"101",1,1,19,0,11,1,0,2022-12-04 23:41:01
"102",1,1,11,0,12,0,1,2022-12-04 23:41:01
"103",1,1,33,0,6,0,1,2022-12-04 23:41:01
"104",1,1,9,0,16,0,0,2022-12-04 23:41:01
"105",1,1,9,0,15,0,0,2022-12-04 23:41:01
"101",1,1,19,0,11,1,0,2022-12-04 23:42:02
"102",1,1,11,0,12,0,1,2022-12-04 23:42:02
"103",1,1,33,0,6,0,1,2022-12-04 23:42:02
"104",1,1,9,0,16,0,0,2022-12-04 23:42:02
"105",1,1,9,0,15,0,0,2022-12-04 23:42:02
"101",1,1,19,0,11,1,0,2022-12-04 23:43:02
"102",1,1,11,0,12,0,1,2022-12-04 23:43:02
"103",1,1,33,0,6,0,1,2022-12-04 23:43:02
"104",1,1,9,0,16,0,0,2022-12-04 23:43:02
"105",1,1,9,0,15,0,0,2022-12-04 23:43:02
"101",1,1,19,0,11,1,0,2022-12-04 23:44:02
"102",1,1,11,0,12,0,1,2022-12-04 23:44:02
"103",1,1,33,0,6,0,1,2022-12-04 23:44:02
"104",1,1,9,0,16,0,0,2022-12-04 23:44:02
"105",1,1,9,0,15,0,0,2022-12-04 23:44:02
"101",1,1,19,0,11,1,0,2022-12-04 23:45:01
"102",1,1,11,0,12,0,1,2022-12-04 23:45:01
"103",1,1,33,0,6,0,1,2022-12-04 23:45:01
"104",1,1,9,0,16,0,0,2022-12-04 23:45:01
"105",1,1,9,0,15,0,0,2022-12-04 23:45:01
"101",1,1,19,0,11,1,0,2022-12-04 23:46:01
"102",1,1,11,0,12,0,1,2022-12-04 23:46:01
"103",1,1,33,0,6,0,1,2022-12-04 23:46:01
"104",1,1,9,0,16,0,0,2022-12-04 23:46:01
"105",1,1,9,0,15,0,0,2022-12-04 23:46:01
"101",1,1,19,0,11,1,0,2022-12-04 23:47:03
"102",1,1,11,0,12,0,1,2022-12-04 23:47:03
"103",1,1,33,0,6,0,1,2022-12-04 23:47:03
"104",1,1,9,0,16,0,0,2022-12-04 23:47:03
"105",1,1,9,0,15,0,0,2022-12-04 23:47:03
"101",1,1,19,0,11,1,0,2022-12-04 23:48:02
"102",1,1,11,0,12,0,1,2022-12-04 23:48:02
"103",1,1,33,0,6,0,1,2022-12-04 23:48:02
"104",1,1,9,0,16,0,0,2022-12-04 23:48:02
"105",1,1,9,0,15,0,0,2022-12-04 23:48:02
"101",1,1,19,0,11,1,0,2022-12-04 23:49:02
"102",1,1,11,0,12,0,1,2022-12-04 23:49:02
"103",1,1,33,0,6,0,1,2022-12-04 23:49:02
"104",1,1,9,0,16,0,0,2022-12-04 23:49:02
"105",1,1,9,0,15,0,0,2022-12-04 23:49:02
"101",1,1,19,0,11,1,0,2022-12-04 23:50:01
"102",1,1,11,0,12,0,1,2022-12-04 23:50:01
"103",1,1,33,0,6,0,1,2022-12-04 23:50:01
"104",1,1,9,0,16,0,0,2022-12-04 23:50:01
"105",1,1,9,0,15,0,0,2022-12-04 23:50:01
"101",1,1,19,0,11,1,0,2022-12-04 23:51:01
"102",1,1,11,0,12,0,1,2022-12-04 23:51:01
"103",1,1,33,0,6,0,1,2022-12-04 23:51:01
"104",1,1,9,0,16,0,0,2022-12-04 23:51:01
"105",1,1,9,0,15,0,0,2022-12-04 23:51:01
"101",1,1,19,0,11,1,0,2022-12-04 23:52:01
"102",1,1,11,0,12,0,1,2022-12-04 23:52:01
"103",1,1,33,0,6,0,1,2022-12-04 23:52:01
"104",1,1,9,0,16,0,0,2022-12-04 23:52:01
"105",1,1,9,0,15,0,0,2022-12-04 23:52:01
"101",1,1,19,0,11,1,0,2022-12-04 23:53:02
"102",1,1,11,0,12,0,1,2022-12-04 23:53:02
"103",1,1,33,0,6,0,1,2022-12-04 23:53:02
"104",1,1,9,0,16,0,0,2022-12-04 23:53:02
"105",1,1,9,0,15,0,0,2022-12-04 23:53:02
"101",1,1,19,0,11,1,0,2022-12-04 23:54:06
"102",1,1,11,0,12,0,1,2022-12-04 23:54:06
"103",1,1,33,0,6,0,1,2022-12-04 23:54:06
"104",1,1,9,0,16,0,0,2022-12-04 23:54:06
"105",1,1,9,0,15,0,0,2022-12-04 23:54:06
"101",1,1,19,0,11,1,0,2022-12-04 23:55:01
"102",1,1,11,0,12,0,1,2022-12-04 23:55:01
"103",1,1,33,0,6,0,1,2022-12-04 23:55:01
"104",1,1,9,0,16,0,0,2022-12-04 23:55:01
"105",1,1,9,0,15,0,0,2022-12-04 23:55:01
"101",1,1,19,0,11,1,0,2022-12-04 23:56:07
"102",1,1,11,0,12,0,1,2022-12-04 23:56:07
"103",1,1,33,0,6,0,1,2022-12-04 23:56:07
"104",1,1,9,0,16,0,0,2022-12-04 23:56:07
"105",1,1,9,0,15,0,0,2022-12-04 23:56:07
"101",1,1,19,0,11,1,0,2022-12-04 23:57:02
"102",1,1,11,0,12,0,1,2022-12-04 23:57:02
"103",1,1,33,0,6,0,1,2022-12-04 23:57:02
"104",1,1,9,0,16,0,0,2022-12-04 23:57:02
"105",1,1,9,0,15,0,0,2022-12-04 23:57:02
"101",1,1,19,0,11,1,0,2022-12-04 23:58:02
"102",1,1,11,0,12,0,1,2022-12-04 23:58:02
"103",1,1,33,0,5,0,0,2022-12-04 23:58:02
"104",1,1,9,0,16,0,0,2022-12-04 23:58:02
"105",1,1,9,0,15,0,0,2022-12-04 23:58:02
"101",1,1,19,0,11,1,0,2022-12-04 23:59:02
"102",1,1,11,0,12,0,1,2022-12-04 23:59:02
"103",1,1,34,0,5,0,0,2022-12-04 23:59:02
"104",1,1,9,0,16,0,0,2022-12-04 23:59:02
"105",1,1,9,0,15,0,0,2022-12-04 23:59:02
"101",1,1,19,0,11,1,0,2022-12-05 00:00:01
"102",1,1,11,0,12,0,1,2022-12-05 00:00:01
"103",1,1,34,0,5,0,0,2022-12-05 00:00:01
"104",1,1,9,0,16,0,0,2022-12-05 00:00:01
"105",1,1,9,0,15,0,0,2022-12-05 00:00:01
"101",1,1,19,0,11,1,0,2022-12-05 00:01:01
"102",1,1,11,0,12,0,1,2022-12-05 00:01:01
"103",1,1,34,0,5,0,0,2022-12-05 00:01:01
"104",1,1,9,0,16,0,0,2022-12-05 00:01:01
"105",1,1,9,0,15,0,0,2022-12-05 00:01:01
"101",1,1,19,0,11,1,0,2022-12-05 00:02:01
"102",1,1,11,0,12,0,1,2022-12-05 00:02:01
"103",1,1,34,0,5,0,0,2022-12-05 00:02:01
"104",1,1,9,0,16,0,0,2022-12-05 00:02:01
"105",1,1,9,0,15,0,0,2022-12-05 00:02:01
"101",1,1,19,0,11,1,0,2022-12-05 00:03:02
"102",1,1,11,0,12,0,1,2022-12-05 00:03:02
"103",1,1,34,0,5,0,0,2022-12-05 00:03:02
"104",1,1,9,0,16,0,0,2022-12-05 00:03:02
"105",1,1,9,0,15,0,0,2022-12-05 00:03:02
"101",1,1,19,0,11,1,0,2022-12-05 00:04:02
"102",1,1,11,0,12,0,1,2022-12-05 00:04:02
"103",1,1,34,0,5,0,0,2022-12-05 00:04:02
"104",1,1,9,0,16,0,0,2022-12-05 00:04:02
"105",1,1,9,0,15,0,0,2022-12-05 00:04:02
"101",1,1,19,0,11,1,0,2022-12-05 00:05:01
"102",1,1,11,0,12,0,1,2022-12-05 00:05:01
"103",1,1,34,0,5,0,0,2022-12-05 00:05:01
"104",1,1,9,0,16,0,0,2022-12-05 00:05:01
"105",1,1,9,0,15,0,0,2022-12-05 00:05:01
"101",1,1,19,0,11,1,0,2022-12-05 00:06:07
"102",1,1,11,0,12,0,1,2022-12-05 00:06:07
"103",1,1,34,0,5,0,0,2022-12-05 00:06:07
"104",1,1,9,0,16,0,0,2022-12-05 00:06:07
"105",1,1,9,0,15,0,0,2022-12-05 00:06:07
"101",1,1,19,0,11,1,0,2022-12-05 00:07:02
"102",1,1,11,0,12,0,1,2022-12-05 00:07:02
"103",1,1,34,0,5,0,0,2022-12-05 00:07:02
"104",1,1,9,0,16,0,0,2022-12-05 00:07:02
"105",1,1,9,0,15,0,0,2022-12-05 00:07:02
"101",1,1,19,0,11,1,0,2022-12-05 00:08:02
"102",1,1,11,0,12,0,1,2022-12-05 00:08:02
"103",1,1,34,0,5,0,0,2022-12-05 00:08:02
"104",1,1,9,0,16,0,0,2022-12-05 00:08:02
"105",1,1,9,0,15,0,0,2022-12-05 00:08:02
"101",1,1,19,0,11,1,0,2022-12-05 00:09:02
"102",1,1,11,0,12,0,1,2022-12-05 00:09:02
"103",1,1,34,0,5,0,0,2022-12-05 00:09:02
"104",1,1,9,0,16,0,0,2022-12-05 00:09:02
"105",1,1,9,0,15,0,0,2022-12-05 00:09:02
"101",1,1,19,0,11,1,0,2022-12-05 00:10:01
"102",1,1,11,0,12,0,1,2022-12-05 00:10:01
"103",1,1,34,0,5,0,0,2022-12-05 00:10:01
"104",1,1,9,0,16,0,0,2022-12-05 00:10:01
"105",1,1,9,0,15,0,0,2022-12-05 00:10:01
"101",1,1,19,0,11,1,0,2022-12-05 00:11:01
"102",1,1,11,0,12,0,1,2022-12-05 00:11:01
"103",1,1,34,0,5,0,0,2022-12-05 00:11:01
"104",1,1,9,0,16,0,0,2022-12-05 00:11:01
"105",1,1,9,0,15,0,0,2022-12-05 00:11:01
"101",1,1,19,0,11,1,0,2022-12-05 00:12:07
"102",1,1,11,0,12,0,1,2022-12-05 00:12:07
"103",1,1,34,0,5,0,0,2022-12-05 00:12:07
"104",1,1,9,0,16,0,0,2022-12-05 00:12:07
"105",1,1,9,0,15,0,0,2022-12-05 00:12:07
"101",1,1,19,0,11,1,0,2022-12-05 00:13:02
"102",1,1,11,0,12,0,1,2022-12-05 00:13:02
"103",1,1,34,0,5,0,0,2022-12-05 00:13:02
"104",1,1,9,0,16,0,0,2022-12-05 00:13:02
"105",1,1,9,0,15,0,0,2022-12-05 00:13:02
"101",1,1,19,0,11,1,0,2022-12-05 00:14:02
"102",1,1,11,0,12,0,1,2022-12-05 00:14:02
"103",1,1,34,0,5,0,0,2022-12-05 00:14:02
"104",1,1,9,0,16,0,0,2022-12-05 00:14:02
"105",1,1,9,0,15,0,0,2022-12-05 00:14:02
"101",1,1,19,0,11,1,0,2022-12-05 00:15:01
"102",1,1,11,0,12,0,1,2022-12-05 00:15:01
"103",1,1,34,0,5,0,0,2022-12-05 00:15:01
"104",1,1,9,0,16,0,0,2022-12-05 00:15:01
"105",1,1,9,0,15,0,0,2022-12-05 00:15:01
"101",1,1,19,0,11,1,0,2022-12-05 00:16:01
"102",1,1,11,0,12,0,1,2022-12-05 00:16:01
"103",1,1,34,0,5,0,0,2022-12-05 00:16:01
"104",1,1,9,0,16,0,0,2022-12-05 00:16:01
"105",1,1,9,0,15,0,0,2022-12-05 00:16:01
"101",1,1,19,0,11,1,0,2022-12-05 00:17:06
"102",1,1,12,0,11,0,1,2022-12-05 00:17:06
"103",1,1,34,0,5,0,0,2022-12-05 00:17:06
"104",1,1,9,0,16,0,0,2022-12-05 00:17:06
"105",1,1,9,0,15,0,0,2022-12-05 00:17:06
"101",1,1,19,0,11,1,0,2022-12-05 00:18:02
"102",1,1,12,0,11,0,1,2022-12-05 00:18:02
"103",1,1,34,0,5,0,0,2022-12-05 00:18:02
"104",1,1,9,0,16,0,0,2022-12-05 00:18:02
"105",1,1,9,0,15,0,0,2022-12-05 00:18:02
"101",1,1,19,0,11,1,0,2022-12-05 00:19:02
"102",1,1,12,0,11,0,1,2022-12-05 00:19:02
"103",1,1,34,0,5,0,0,2022-12-05 00:19:02
"104",1,1,9,0,16,0,0,2022-12-05 00:19:02
"105",1,1,9,0,15,0,0,2022-12-05 00:19:02
